-4162.873	-4162.873	-4938.732	-5507.179999999999	-5677.101000000001	-5701.898	-5709.133	-5709.484999999999	-5710.336	-5713.348	-5717.799999999999	-5722.821	-5727.919999999999	-5732.932	-5737.584999999999	-5741.71	-5745.4349999999995	-5748.493999999999	-5751.296	-5753.835	-5755.93	-5757.518	-5759.107000000001	-5760.67	-5762.1939999999995	-5763.801	-5765.639000000001	-5767.581000000001	-5769.730999999998	-5772.037	-5774.223	-5776.397	-5778.361	-5779.967000000001	-5781.342	-5782.368	-5782.880999999999	-5782.908	-5782.456999999999	-5781.5	-5780.093	-5778.253999999999	-5775.792	-5772.852999999999	-5769.4259999999995	-5765.46	-5761.099999999999	-5756.199999999999	-5750.75	-5744.893	-5738.479999999999	-5731.525	-5724.030999999999	-5716.160000000001	-5708.124999999999	-5699.889	-5691.631	-5683.479	-5675.818	-5668.743	-5662.4619999999995	-5656.995000000001	-5652.712	-5649.158	-5646.533	-5644.134	-5642.286	-5640.584	-5637.283	-5633.684	-5630.3099999999995	-5620.6089999999995	-5605.9220000000005	-5586.4220000000005	-5559.711000000001	-5529.789000000001	-5492.416	-5450.236000000001	-5405.228999999999	-5359.79	-5314.65	-5268.843000000001	-5223.6900000000005	-5143.265	-4800.974	-4562.75	-4136.438	-4407.99	-6188.629	-7608.284999999999	-7681.687	-7621.996000000001	-7522.397	-7402.739000000001	-7307.385999999999	-7032.526000000001	-7023.286	-7019.1410000000005	-6474.917	-3542.333	-2176.971	-1864.532	-1691.048	-1621.597	-1909.8730000000003	-2325.7090000000003	-3605.7409999999995	-7132.6849999999995	-8453.101	-10892.72	-12290.527999999998	-12010.742999999999	-12033.996	-12051.636	-12045.198	-11910.633000000002	-10735.402	-6205.791	-3899.793	-3523.465000000001	-3425.5020000000004	-3429.8769999999995	-3456.1829999999995	-3485.3119999999994	-3509.6099999999997	-3540.5860000000002	-3569.9939999999997	-3606.874999999999	-3641.4379999999996	-3674.363999999999	-3701.522	-3721.5460000000007	-3730.601	-3731.4780000000005	-3727.4850000000006	-3722.2270000000003	-3716.5009999999993	-3711.495	-3707.4849999999997	-3705.3559999999998	-3705.2549999999997	-3706.612999999999	-3706.612999999999	
-4162.873	-4162.769	-4938.629999999999	-5507.072	-5676.998	-5701.796	-5709.031999999999	-5709.384	-5710.231	-5713.246000000001	-5717.698	-5722.719999999999	-5727.819	-5732.828	-5737.481999999999	-5741.609	-5745.334000000001	-5748.392999999999	-5751.192999999999	-5753.730999999999	-5755.824000000001	-5757.415	-5759.005000000001	-5760.567	-5762.091	-5763.697999999999	-5765.534000000001	-5767.476	-5769.6269999999995	-5771.935	-5774.122	-5776.292	-5778.258000000001	-5779.862	-5781.240999999999	-5782.263000000001	-5782.78	-5782.805	-5782.353999999999	-5781.398	-5779.99	-5778.148999999999	-5775.691000000001	-5772.752	-5769.322	-5765.36	-5760.996999999999	-5756.099	-5750.648000000001	-5744.791	-5738.377999999999	-5731.422	-5723.927000000001	-5716.057999999999	-5708.020999999999	-5699.783	-5691.53	-5683.3769999999995	-5675.715999999999	-5668.640000000001	-5662.357999999999	-5656.894	-5652.610000000001	-5649.055	-5646.4310000000005	-5644.03	-5642.1849999999995	-5640.481000000001	-5637.180000000001	-5633.58	-5630.207	-5620.505	-5605.820000000001	-5586.321	-5559.610000000001	-5529.6849999999995	-5492.314	-5450.133	-5405.123	-5359.689	-5314.549	-5268.740999999999	-5223.589000000001	-5143.16	-4800.870999999999	-4562.649	-4136.334000000001	-4407.888999999999	-6188.527	-7608.181	-7681.584	-7621.892	-7522.296	-7402.635	-7307.284	-7032.424000000001	-7023.183	-7019.039999999999	-6474.8150000000005	-3542.227999999999	-2176.87	-1864.4299999999998	-1690.9450000000002	-1621.4950000000001	-1909.773	-2325.607	-3605.6369999999997	-7132.584	-8452.999	-10892.617000000002	-12290.425	-12010.640000000003	-12033.894999999999	-12051.532	-12045.096	-11910.529	-10735.297999999999	-6205.688000000001	-3899.6910000000003	-3523.3609999999994	-3425.4010000000003	-3429.7740000000003	-3456.082	-3485.2079999999996	-3509.5070000000005	-3540.4800000000005	-3569.8900000000003	-3606.7709999999997	-3641.3360000000002	-3674.2599999999993	-3701.417	-3721.4440000000004	-3730.499	-3731.3779999999997	-3727.3829999999994	-3722.123999999999	-3716.3979999999997	-3711.393	-3707.3829999999994	-3705.2519999999995	-3705.1520000000005	-3706.5099999999998	-3706.612999999999	
-3987.8399999999992	-3987.7350000000006	-4610.0419999999995	-5281.226000000001	-5603.326	-5691.457	-5712.589999999999	-5718.819	-5720.157	-5724.582	-5727.771000000001	-5731.798000000001	-5738.976999999999	-5742.9479999999985	-5750.103999999999	-5750.827	-5757.551000000001	-5761.091999999999	-5763.358	-5764.009	-5765.705	-5768.911999999999	-5770.401000000001	-5770.634999999999	-5771.729999999999	-5774.476	-5776.440999999999	-5778.9310000000005	-5780.092	-5782.0289999999995	-5783.307000000001	-5783.800000000001	-5785.25	-5787.808	-5788.9400000000005	-5789.010000000001	-5789.28	-5790.339999999999	-5790.03	-5788.774	-5786.822	-5783.508000000001	-5781.270000000001	-5778.525	-5775.031999999999	-5769.830000000001	-5765.839999999999	-5759.977999999998	-5754.120000000001	-5748.193	-5742.618	-5736.324	-5728.246999999999	-5720.281000000001	-5710.904	-5703.868	-5695.207	-5687.614	-5678.819000000001	-5671.863	-5665.924000000001	-5660.91	-5655.777	-5651.052000000001	-5647.34	-5643.794	-5641.926	-5638.395999999999	-5635.875	-5632.087	-5624.784	-5614.358	-5600.856000000001	-5576.9529999999995	-5551.401	-5519.174000000001	-5486.685	-5453.826	-5382.102	-5356.2029999999995	-5304.075000000001	-5262.759	-5193.4	-5007.098	-4685.206	-4462.093	-4276.348999999999	-4928.4800000000005	-6578.747	-7447.988	-7639.0650000000005	-7544.18	-7373.517999999999	-7253.219999999999	-7185.308999999999	-6957.732000000001	-6896.911	-6776.896000000001	-5589.927000000001	-3189.579	-2325.8680000000004	-1898.566	-1756.405	-1696.1029999999998	-1852.6649999999997	-2182.9590000000003	-3303.791	-5587.906999999999	-8295.989	-9915.354000000001	-11351.664	-11897.941	-12027.116999999998	-12042.775999999998	-12042.778999999999	-11878.241	-10565.745	-6927.904	-4592.627	-3623.101	-3437.571	-3420.19	-3442.1400000000003	-3464.433	-3489.632	-3515.3310000000006	-3550.404	-3579.232	-3618.722	-3651.499	-3678.656	-3697.1049999999996	-3707.077999999999	-3712.054000000001	-3710.6699999999996	-3708.983	-3707.4559999999997	-3703.679	-3701.4450000000006	-3700.87	-3703.625	-3705.558	-3705.6629999999996	
-3852.0379999999996	-3851.9339999999997	-4446.58	-4931.435	-5412.570999999999	-5656.178000000001	-5716.634	-5725.026	-5732.447	-5733.098	-5739.579000000001	-5743.618	-5747.548000000001	-5754.636	-5757.638	-5762.563999999999	-5765.622000000001	-5768.8099999999995	-5772.420999999999	-5772.092999999999	-5778.596	-5777.798000000001	-5783.782	-5781.922999999999	-5783.696	-5786.648	-5785.54	-5787.148999999999	-5786.893	-5788.75	-5789.427	-5793.25	-5794.39	-5793.939	-5794.811	-5797.327	-5797.606	-5795.445	-5795.213000000001	-5793.519000000002	-5791.959	-5790.479999999999	-5787.86	-5782.71	-5779.79	-5776.332	-5771.012000000001	-5766.295	-5761.058	-5755.474999999999	-5747.3859999999995	-5737.977999999998	-5730.581	-5724.684	-5714.908	-5707.431	-5697.482	-5690.456	-5684.508	-5678.304999999999	-5671.109	-5663.644	-5655.442	-5652.33	-5645.927999999999	-5642.936	-5640.294	-5636.579	-5632.868	-5625.780000000001	-5622.772	-5606.568000000001	-5592.17	-5568.358000000001	-5533.937	-5514.341	-5472.229	-5441.041	-5389.727	-5341.244999999999	-5303.887000000001	-5248.258	-5155.714999999999	-4959.706	-4530.231	-4305.468	-4369.1900000000005	-5689.964	-6644.886	-7541.420999999999	-7609.822	-7526.261	-6711.5199999999995	-7000.556	-6821.695	-6792.9929999999995	-6785.128999999999	-6649.976999999999	-5426.868	-2990.566	-2384.0660000000003	-1937.265	-1710.0529999999999	-1682.6439999999998	-1861.261	-2123.6760000000004	-2984.472	-4691.838	-8074.193999999999	-9760.264	-11049.814	-11768.622	-12020.594	-12040.721000000001	-12041.233	-11892.351	-10988.839	-7668.011000000001	-5022.910000000001	-3637.5929999999994	-3469.148	-3407.1450000000004	-3428.5690000000004	-3452.596	-3467.796	-3500.1279999999992	-3525.8949999999995	-3559.8589999999995	-3588.487	-3619.142999999999	-3645.422	-3673.871	-3695.0879999999997	-3699.9680000000008	-3700.0030000000006	-3696.1340000000005	-3695.888	-3698.2599999999998	-3696.0339999999997	-3697.3759999999993	-3698.862	-3701.328	-3701.4299999999994	
-3807.765000000001	-3807.661000000001	-4095.665	-4621.084	-5248.700999999999	-5536.544	-5696.65	-5733.191	-5742.16	-5745.047	-5752.120000000001	-5753.496999999999	-5761.115	-5763.445999999999	-5770.14	-5772.828	-5777.270000000001	-5783.740999999999	-5787.892999999999	-5788.215	-5790.052000000001	-5792.580000000001	-5791.362999999999	-5791.493999999999	-5792.852	-5794.743999999999	-5795.418999999999	-5797.259000000001	-5797.585000000001	-5798.373000000001	-5800.621	-5800.683	-5803.162	-5803.512000000001	-5803.55	-5805.553000000001	-5804.084	-5804.229999999999	-5802.359	-5800.973999999999	-5800.483999999999	-5796.394	-5794.715	-5790.782	-5784.589999999999	-5781.239999999999	-5774.941000000001	-5773.050000000001	-5764.89	-5759.106000000001	-5752.075999999999	-5743.889999999999	-5736.315999999999	-5727.050000000001	-5719.012000000001	-5712.067999999999	-5701.176999999999	-5695.52	-5688.634	-5680.071999999999	-5673.821	-5664.183999999999	-5658.106	-5648.844999999999	-5644.681	-5641.796	-5637.902	-5633.873	-5628.897	-5623.339999999999	-5616.3640000000005	-5602.090000000001	-5586.018	-5557.835	-5536.066999999999	-5509.054	-5460.475	-5438.277	-5384.026	-5335.482	-5284.200999999999	-5238.968	-5111.822999999999	-4779.1539999999995	-4503.082	-4046.2420000000006	-4567.406	-5513.517999999999	-6924.414	-7517.258	-7499.95	-5955.437	-4662.8949999999995	-4362.4169999999995	-5753.982	-6656.037999999999	-6653.588000000001	-6576.811	-6250.6230000000005	-4819.942	-2418.335	-1923.7699999999998	-1731.257	-1621.614	-1890.239	-2087.2470000000003	-2682.745	-3686.5860000000002	-6923.6990000000005	-9192.514	-10827.535999999998	-11542.839	-12008.485	-12030.826000000001	-12033.054	-11975.148000000001	-11630.313999999998	-8625.491999999998	-5809.13	-3845.4260000000004	-3494.5990000000006	-3419.6869999999994	-3422.804	-3450.2759999999994	-3470.7660000000005	-3488.0079999999994	-3517.6	-3553.0630000000006	-3570.196000000001	-3606.5150000000003	-3634.829	-3661.256	-3674.7160000000003	-3684.737	-3686.053	-3686.973000000001	-3689.1270000000004	-3690.561	-3692.540000000001	-3691.6269999999995	-3692.85	-3695.7810000000004	-3695.8840000000005	
-3788.583	-3788.482	-3870.2479999999996	-4158.123999999999	-5020.448999999999	-5394.157	-5666.194999999999	-5742.496	-5752.334	-5763.034	-5760.967999999999	-5764.055	-5768.683999999999	-5773.823	-5780.565	-5784.091999999999	-5787.646000000001	-5790.808	-5794.997	-5797.371000000001	-5801.68	-5801.79	-5801.495	-5803.251	-5806.130999999999	-5805.789	-5808.479999999999	-5806.2029999999995	-5807.062	-5807.433	-5807.588999999999	-5809.616	-5810.795000000001	-5809.874999999999	-5812.304999999999	-5811.159999999999	-5812.201999999999	-5810.954999999999	-5810.546	-5808.527	-5805.4529999999995	-5802.910000000001	-5800.027999999999	-5798.780000000001	-5792.244	-5787.051000000001	-5782.541	-5777.122	-5769.662999999999	-5763.933	-5754.234999999999	-5749.425	-5741.098	-5733.037	-5721.865	-5715.2429999999995	-5710.175	-5699.748000000001	-5691.9710000000005	-5680.152999999999	-5672.603	-5662.813	-5656.275000000001	-5647.3910000000005	-5642.995000000001	-5637.973	-5632.6089999999995	-5630.005999999999	-5625.789999999999	-5620.098	-5610.822	-5588.426999999999	-5578.893999999999	-5555.711	-5525.575	-5488.119	-5452.5	-5422.522	-5381.467999999999	-5327.586	-5267.546	-5143.3769999999995	-4941.406999999999	-4675.879999999999	-3939.514	-3878.4939999999997	-4908.563	-5780.773999999999	-6919.947999999999	-7339.033	-6538.893	-5531.790999999999	-2508.3610000000003	-2031.1299999999999	-5102.576999999999	-6413.072000000001	-6513.830999999999	-6522.907000000001	-6533.130999999999	-5371.003000000001	-3180.7879999999996	-2050.639	-1763.5899999999997	-1624.9990000000003	-1831.4900000000002	-2049.2889999999998	-2567.1240000000003	-4257.2789999999995	-6806.763000000001	-9017.355000000001	-10671.807	-11484.455000000002	-11998.09	-12016.551000000001	-12018.656000000003	-12005.642000000002	-11394.333999999999	-9524.097000000002	-6149.289	-4482.222	-3529.275	-3434.9659999999994	-3429.2530000000006	-3449.327	-3472.726	-3492.028	-3522.2889999999998	-3540.486	-3567.6149999999993	-3602.8779999999997	-3632.371	-3657.061	-3666.464	-3676.672	-3682.921	-3684.614	-3686.357	-3688.031	-3690.311	-3690.3379999999997	-3689.225000000001	-3689.9389999999994	-3690.0450000000005	
-3788.4140000000007	-3788.311	-3824.6230000000005	-4019.715000000001	-4409.636	-5022.232999999999	-5547.8769999999995	-5715.985	-5758.017	-5770.63	-5772.662999999999	-5776.606	-5778.888	-5784.695000000001	-5789.749	-5793.706999999999	-5799.424	-5802.542	-5804.296	-5807.71	-5811.550000000001	-5811.754000000001	-5813.133999999999	-5815.177000000001	-5815.175	-5814.448999999999	-5814.623	-5817.1669999999995	-5814.091	-5815.976999999999	-5816.628999999999	-5817.405000000001	-5818.108000000001	-5820.02	-5819.741999999999	-5817.322	-5817.26	-5817.967000000001	-5816.887999999999	-5815.192999999998	-5812.751	-5810.196999999998	-5804.928	-5802.066000000001	-5793.947999999999	-5792.300000000001	-5785.998	-5783.137000000001	-5774.647000000001	-5769.211	-5760.169	-5752.283	-5744.5599999999995	-5736.326000000002	-5728.656	-5718.983	-5710.478999999999	-5703.4039999999995	-5693.161999999999	-5681.325999999999	-5672.67	-5661.887000000001	-5654.818	-5647.914999999999	-5640.024	-5635.767999999999	-5631.371	-5625.424000000001	-5621.7	-5611.195	-5599.275	-5582.183	-5570.614	-5543.213000000002	-5517.8910000000005	-5476.5470000000005	-5443.382	-5400.798999999999	-5378.701999999999	-5316.397999999999	-5220.239	-5122.624000000001	-4726.838000000001	-4143.322999999999	-3861.8149999999996	-3974.4230000000002	-5029.054999999999	-6624.638000000001	-6664.865	-5468.524000000001	-4354.594999999999	-3217.251	-1604.181	-2192.492	-4272.735	-5788.682000000001	-6428.327	-6459.976000000001	-6329.941	-6238.646000000001	-4178.182000000001	-2288.541	-1765.5900000000001	-1669.804	-1750.5	-2027.8319999999999	-2328.473	-3951.7799999999997	-6646.195	-8566.756999999998	-10692.640000000001	-11531.168000000001	-11982.798	-11995.827000000001	-12002.182	-11991.060000000001	-11843.251999999999	-10892.9	-7040.7339999999995	-4151.497	-3653.7560000000003	-3479.5660000000003	-3443.9659999999994	-3475.7889999999998	-3488.079	-3500.4610000000002	-3531.943	-3557.225	-3579.7660000000005	-3607.906	-3632.947	-3655.582	-3668.4049999999997	-3677.2000000000007	-3682.9370000000004	-3686.201	-3689.0310000000004	-3692.2589999999996	-3690.5440000000003	-3688.6689999999994	-3687.329	-3687.693	-3687.796	
-3797.6520000000005	-3797.55	-3826.897	-3942.686	-4233.563	-4866.0509999999995	-5468.826999999999	-5677.18	-5762.588000000001	-5779.94	-5783.976000000001	-5786.921	-5794.484999999999	-5793.926	-5797.5199999999995	-5803.1900000000005	-5806.353999999999	-5809.681	-5815.513000000001	-5816.644	-5819.701999999999	-5821.677	-5822.682	-5824.505000000001	-5826.213	-5826.315	-5825.847999999999	-5825.896000000001	-5826.808999999999	-5824.356	-5826.446999999999	-5826.71	-5824.261	-5824.371	-5826.914999999999	-5827.137999999999	-5826.607	-5823.554000000001	-5821.946	-5820.277	-5818.958999999999	-5816.419	-5811.599	-5808.599	-5803.956999999999	-5799.321000000001	-5792.728999999999	-5787.374999999999	-5778.219999999999	-5774.827	-5764.112000000001	-5758.186999999999	-5747.981	-5738.857	-5732.757	-5724.435	-5713.124	-5704.347	-5693.394	-5680.933	-5672.342	-5662.335	-5653.634	-5644.783999999999	-5637.374	-5632.843000000001	-5626.541	-5622.09	-5614.016	-5602.228	-5595.197000000001	-5580.016	-5560.106999999999	-5534.044	-5506.9580000000005	-5464.123	-5433.707	-5379.709999999999	-5346.431999999999	-5258.48	-5144.9	-4701.031000000001	-4396.839000000001	-3831.982	-3841.468	-4256.761	-5913.723	-6768.283	-5210.835	-3835.3119999999994	-2323.527	-2020.911	-1249.68	-1935.227	-4552.897	-5955.026	-6345.313999999999	-6426.780000000001	-6311.952	-6338.711999999999	-4774.752999999999	-2612.8599999999997	-1880.426	-1687.8139999999999	-1715.925	-2078.911	-2350.4280000000003	-4248.070000000001	-5815.739000000001	-8298.02	-10281.998000000001	-11661.822	-11972.412	-11985.265	-11991.651000000002	-11981.455	-11907.260999999999	-11369.285000000002	-8516.253999999999	-5507.143	-3914.0090000000005	-3505.4519999999998	-3461.559	-3479.068	-3504.118	-3523.625	-3548.0390000000007	-3568.237	-3593.749999999999	-3622.2619999999997	-3639.2529999999997	-3663.343	-3672.6229999999996	-3685.399	-3691.1770000000006	-3696.2480000000005	-3699.7600000000007	-3698.1150000000002	-3698.511	-3695.665	-3693.0269999999996	-3685.809	-3685.9129999999996	
-3809.9800000000005	-3809.876	-3824.172	-3881.647	-4144.959000000001	-4595.749999999999	-5230.405	-5611.39	-5746.851000000001	-5779.164999999999	-5793.026000000001	-5797.728	-5798.362	-5802.851000000001	-5807.026	-5810.504000000001	-5817.21	-5821.4259999999995	-5822.179	-5826.32	-5828.954999999999	-5830.879	-5832.51	-5835.8859999999995	-5836.118	-5834.2970000000005	-5834.332	-5835.8330000000005	-5833.453999999999	-5834.192	-5834.785	-5833.101000000001	-5833.42	-5835.473000000001	-5831.9929999999995	-5830.199999999999	-5831.875999999999	-5831.862	-5830.939	-5827.147	-5825.451	-5820.558999999999	-5817.407999999999	-5816.006	-5807.441000000001	-5803.374000000001	-5798.985999999999	-5792.2880000000005	-5783.926999999999	-5776.849	-5768.7029999999995	-5761.8279999999995	-5752.814	-5741.468000000001	-5734.83	-5728.124	-5717.13	-5703.608999999999	-5694.159000000001	-5682.732	-5669.129999999999	-5660.839	-5653.165999999999	-5644.414	-5635.9580000000005	-5630.175	-5625.037	-5615.54	-5610.888000000001	-5600.558999999999	-5586.164999999999	-5573.264000000001	-5554.8	-5522.780000000001	-5496.132	-5454.214000000001	-5415.831999999999	-5379.336	-5336.186	-5180.846	-5034.693000000001	-4560.382	-4219.986999999999	-3815.0870000000004	-4049.0629999999996	-5427.415999999999	-6630.1720000000005	-7059.8719999999985	-4683.732999999999	-2934.0790000000006	-1274.4869999999999	-901.098	-1031.556	-2622.5049999999997	-4394.209	-6102.7699999999995	-6210.454	-6298.847	-6184.948000000001	-5947.201000000001	-4490.358999999999	-2762.2719999999995	-1867.6030000000003	-1680.9779999999998	-1725.0169999999998	-2044.8219999999997	-2768.7940000000003	-4860.148	-6751.632	-8477.486	-10497.903	-11759.208	-11961.66	-11978.663	-11979.455	-11964.652	-11920.391	-11511.880000000001	-8991.284000000001	-5927.196000000001	-3968.9990000000007	-3567.332	-3492.03	-3503.764	-3521.535	-3546.3540000000003	-3568.379	-3583.8379999999997	-3601.0030000000006	-3633.548	-3644.476	-3670.3300000000004	-3682.0739999999996	-3697.905	-3707.6699999999996	-3711.565	-3713.6730000000002	-3713.2630000000004	-3711.374	-3705.9	-3697.405000000001	-3690.1500000000005	-3690.254	
-3822.3310000000006	-3822.228	-3828.2400000000002	-3837.1050000000005	-3964.047	-4280.722	-4955.455	-5451.108	-5647.165000000001	-5767.687	-5800.139999999999	-5806.121000000001	-5810.348	-5815.761	-5821.467000000001	-5822.037	-5828.461999999999	-5829.537	-5835.692	-5834.031	-5838.088000000001	-5838.637	-5842.102	-5842.128	-5842.212	-5844.421	-5842.063	-5841.884	-5841.662000000001	-5842.689	-5842.151	-5841.520000000001	-5842.781	-5840.329000000001	-5841.337999999999	-5843.110000000001	-5839.912000000001	-5836.825	-5836.08	-5834.022000000002	-5831.427	-5827.072999999999	-5823.187	-5819.688	-5816.041	-5808.585	-5802.042	-5796.418	-5787.404	-5780.2609999999995	-5772.716	-5763.659999999999	-5757.295	-5747.985999999999	-5742.102000000001	-5728.953	-5718.921	-5704.009999999999	-5695.585	-5680.367	-5668.834000000001	-5659.635	-5651.49	-5640.879	-5633.456	-5623.448	-5618.07	-5610.418	-5602.6449999999995	-5594.404	-5578.427999999999	-5566.323	-5552.827	-5509.557999999999	-5487.054999999999	-5446.5560000000005	-5424.6410000000005	-5366.812	-5318.652999999998	-5104.333999999999	-4797.014999999999	-4589.468	-4101.021	-3790.0490000000004	-4227.659	-5114.9400000000005	-7647.65	-7757.5509999999995	-5711.871000000001	-2326.544	-925.5129999999999	-676.248	-1045.353	-2709.6440000000007	-5165.602	-5887.049	-6062.609999999999	-5895.777999999999	-5941.313999999999	-5794.421000000001	-4927.72	-2135.611	-1842.1619999999998	-1668.9240000000002	-1708.368	-2044.6609999999996	-2693.5409999999997	-3377.286	-5680.742	-8763.438	-10234.461	-11453.403000000002	-11829.946	-11961.321	-11964.077	-11960.727	-11935.731999999998	-11314.422999999999	-10175.719000000001	-7078.259000000001	-4139.615000000001	-3641.346	-3544.9200000000005	-3517.6339999999996	-3543.0519999999997	-3551.429	-3578.2030000000004	-3598.0579999999995	-3618.665000000001	-3646.686	-3664.1229999999996	-3684.8550000000005	-3699.3229999999994	-3711.0920000000006	-3718.8910000000005	-3726.7339999999995	-3727.202	-3736.292	-3732.1359999999995	-3722.09	-3712.5299999999997	-3700.1770000000006	-3700.2799999999997	
