0 -110.053
-100000 -124.435
-200000 -187.87
-300000 -190.599
-400000 -191.635
-500000 -191.507
-600000 -190.566
-700000 -188.196
-800000 -167.346
-900000 -103.018
-1000000 -93.5909
-1100000 -90.3954
-1200000 -90.6287
-1300000 -93.2514
-1400000 -115.943
-1500000 -193.173
-1600000 -194.034
-1700000 -185.185
-1800000 -96.6603
-1900000 -90.7922
-2000000 -91.8833
-2100000 -109.514
-2200000 -187.829
-2300000 -191.147
-2400000 -191.991
-2500000 -192.164
-2600000 -191.353
-2700000 -189.473
-2800000 -179.908
-2900000 -56.5406
-3000000 -50.4284
-3100000 -49.5717
-3200000 -49.5629
-3300000 -50.8613
-3400000 -53.8094
-3500000 -68.451
-3600000 -106.431
-3700000 -137.849
-3800000 -138.928
-3900000 -43.8924
-4000000 -38.8135
-4.1e+06 -40.5306
-4200000 -35.2367
-4300000 -28.3365
-4400000 -24.3247
-4500000 -22.0905
-4600000 -20.6806
-4700000 -20.0401
-4800000 -20.1315
-4900000 -20.4321
-5000000 -21.5427
-5100000 -24.7233
-5200000 -55.2304
-5300000 -121.713
-5400000 -154.238
-5500000 -154.233
-5600000 -88.3928
-5700000 -74.8385
-5800000 -73.5113
-5900000 -74.0882
-6000000 -80.5728
-6100000 -133.612
-6200000 -137.107
-6300000 -137.63
-6400000 -133.233
-6500000 -112.554
-6600000 -103.723
-6700000 -100.573
-6800000 -98.8517
-6900000 -97.1451
-7000000 -97.2276
-7100000 -97.7319
-7200000 -99.1692
-7300000 -102.396
-7400000 -108.353
-7500000 -117.264
-7600000 -127.232
-7700000 -133.881
-7800000 -135.83
-7900000 -136.435
-8000000 -136.46
-8100000 -136.129
-8.2e+06 -133.757
-8.3e+06 -127.977
-8400000 -120.657
-8500000 -117.082
-8600000 -114.381
-8700000 -112.32
-8800000 -110.698
-8900000 -110.096
-9000000 -109.718
-9100000 -109.821
-9200000 -110.264
-9300000 -111.411
-9400000 -113.65
-9500000 -116.46
-9600000 -123.169
-9700000 -136.477
-9800000 -149.622
-9900000 -162.66
-10000000 -175.445
-10100000 -185.715
-10200000 -190.273
-10300000 -192.031
-10400000 -191.527
-10500000 -187.693
-10600000 -79.1218
-10700000 -65.9403
-10800000 -62.9056
-10900000 -59.8426
-11000000 -57.8627
-11100000 -56.3637
-11200000 -55.5319
-11300000 -55.2054
-11400000 -55.3177
-11500000 -55.4125
-11600000 -56.0304
-11700000 -57.1234
-11800000 -58.7941
-11900000 -60.8276
-12000000 -63.4659
-12100000 -66.7815
-12200000 -69.558
-12300000 -69.9413
-12400000 -69.2793
-12500000 -66.1007
-12600000 -40.8747
-12700000 -17.907
-12800000 -14.119
-12900000 -12.9656
-13000000 -12.3371
-13100000 -12.4545
-13200000 -13.307
-13300000 -15.5
-13400000 -19.3266
-13500000 -24.0138
-13600000 -24.877
-13700000 -23.9649
-13800000 -4.06366
-13900000 12.7925
-14000000 18.4176
-14100000 21.9825
-14200000 25.3105
-14300000 27.5125
-14400000 29.1966
-14500000 30.3946
-14600000 31.07
-14700000 31.4119
-14800000 31.5191
-14900000 31.3885
-15000000 30.9208
-15100000 29.5884
-15200000 26.2825
-15300000 -40.0887
-15400000 -56.1945
-15500000 -53.9753
-15600000 18.5587
-15700000 28.9702
-15800000 32.0541
-15900000 32.5017
-16000000 32.5438
-1.61e+07 31.651
-16200000 24.6012
-16300000 -30.6099
-1.64e+07 -67.8733
-16500000 -68.1843
-1.66e+07 -21.2469
-16700000 10.7042
-16800000 22.6716
-16900000 25.5669
-17000000 27.0698
-17100000 27.6408
-17200000 27.2007
-17300000 25.1955
-17400000 18.0285
-17500000 5.54269
-17600000 4.98831
-17700000 5.59384
-17800000 6.84864
-17900000 8.5346
-18000000 9.47937
-18100000 9.91566
-18200000 10.0598
-18300000 10.1792
-18400000 10.2572
-18500000 9.94434
-18600000 9.51488
-18700000 8.52749
-18800000 7.28957
-18900000 5.64016
-19000000 3.93154
-19100000 2.11032
-19200000 0.289095
-19300000 -1.95377
-19400000 -4.29471
-19500000 -7.10473
-19600000 -9.91476
-19700000 -12.7248
-19800000 -15.5348
-19900000 -18.4502
-20000000 -21.5454
-20100000 -24.6406
-20200000 -27.7171
-20300000 -30.7537
-20400000 -33.7903
-20500000 -36.8582
-20600000 -39.949
-20700000 -42.5505
-20800000 -43.8938
-20900000 -43.7777
-21000000 -42.4269
-21100000 -29.5689
-21200000 -0.492905
-21300000 7.37267
-21400000 9.29079
-21500000 10.475
-21600000 10.0299
-21700000 8.38343
-21800000 3.62472
-21900000 -3.33329
-22000000 -5.37986
-22100000 -3.11209
-22200000 0.36887
-22300000 3.83304
-22400000 6.93901
-22500000 9.43511
-22600000 11.6171
-22700000 13.6465
-22800000 15.5567
-22900000 17.2314
-23000000 18.4482
-23100000 19.6524
-23200000 20.7652
-23300000 21.8417
-23400000 22.6576
-23500000 23.3354
-23600000 23.7769
-23700000 23.9228
-23800000 23.8401
-23900000 23.6303
-24000000 23.369
-24100000 22.7733
-24200000 21.5263
-24300000 20.0149
-24400000 18.409
-24500000 16.4752
-24600000 14.2
-24700000 11.3682
-24800000 8.03398
-24900000 3.25535
-25000000 -20.436
-25100000 -65.483
-25200000 -73.7786
-25300000 -75.7241
-25400000 -75.9439
-25500000 -73.4262
-25600000 -31.4998
-25700000 -25.2163
-25800000 -22.5239
-25900000 -22.7171
-26000000 -25.97
-26100000 -35.0508
-26200000 -55.5193
-26300000 -59.4986
-26400000 -60.3386
-26500000 -55.3775
-26600000 -43.9329
-26700000 -36.8084
-26800000 -32.9612
-26900000 -30.4261
-27000000 -28.7034
-27100000 -27.8616
-27200000 -27.6186
-27300000 -27.723
-27400000 -28.2274
-27500000 -29.7926
-27600000 -32.8057
-27700000 -38.0614
-27800000 -47.2093
-27900000 -58.3272
-28000000 -69.2425
-28100000 -77.7376
-28200000 -79.1721
-28300000 -79.0292
-28400000 -74.5408
-28500000 -52.0216
-28600000 -48.2363
-28700000 -47.2326
-28800000 -47.1834
-28900000 -47.7026
-29000000 -48.6813
-29100000 -49.9351
-29200000 -52.4392
-29300000 -57.154
-29400000 -65.521
-29500000 -78.6716
-29600000 -102.233
-29700000 -105.982
-29800000 -106.999
-29900000 -106.348
-30000000 -104.357
-30100000 -6.4682
-30200000 26.6835
-30300000 33.4732
-30400000 38.9593
-30500000 43.5083
-30600000 46.9821
-30700000 50.0328
