-150000	-145.88
-260000 -226.77
-970000 -226.06
-1080000 -145.75
-1190000 -135.81
-1290000 -129.12
-1430000 -127.63
-1590000 -134.05
-1660000 -148.03
-1730000 -220.79
-1750000 -224.81
-1940000 -226.68
-2000000 -149.83
-2040000 -222.59
-2070000 -140.97
-2240000 -130.72
-2390000 -139.41
-2420000 -150.68
-2460000 -211.31
-2540000 -218.69
-2610000 -214.16
-2710000 -207.25
-2770000 -171.75
-2840000 -136.15
-2860000 -131.28
-2980000 -130.66
-3080000 -135.77
-3140000 -215.24
-3160000 -209.83
-3160000 -220.11
-3270000 -222.2
-3380000 -216.8
-3430000 -209.67
-3540000 -119.08
-3590000 -105.99
-3640000 -95.82
-3750000 -92.38
-3820000 -92.07
-3920000 -100.97
-3990000 -116.14
-4100000 -167.47
-4110000 -173.11
-4190000 -174.97
-4270000 -169.13
-4340000 -161.46
-4340000 -85.68
-4360000 -145.55
-4400000 -79.52
-4440000 -77.47
-4510000 -79
-4630000 -76.75
-4780000 -67.47
-4920000 -62.09
-5230000 -58.9
-5470000 -59.39
-5650000 -63.32
-5710000 -75.24
-5830000 -179.41
-5860000 -185.27
-5970000 -189.95
-6120000 -183.37
-6150000 -175.37
-6180000 -118.64
-6340000 -112.83
-6440000 -111.77
-6580000 -117.43
-6590000 -126.42
-6630000 -165.62
-6730000 -170.62
-6910000 -173.36
-7010000 -170.24
-7080000 -165.27
-7110000 -150.12
-7310000 -142.03
-7560000 -136.12
-7890000 -135.84
-8240000 -139.58
-8450000 -149.14
-8660000 -163.46
-8850000 -169.01
-9080000 -171.32
-9610000 -171.62
-9780000 -166.24
-9970000 -155.13
-10070000 -149.54
-10220000 -147.45
-10360000 -147.94
-10460000 -151.02
-10520000 -159.92
-10760000 -216.22
-10790000 -222.73
-10860000 -226.22
-10970000 -222.7
-10990000 -214.59
-11010000 -121.38
-11050000 -107.44
-11150000 -97.42
-11270000 -94.24
-11400000 -93.75
-11530000 -94.9
-11650000 -100.16
-11700000 -105.38
-11810000 -107.49
-11890000 -98.98
-11930000 -64.46
-12030000 -56.03
-12310000 -50.89
-12610000 -52.47
-12800000 -57.38
-12940000 -62.28
-13120000 -62.75
-13230000 -57.03
-13290000 -28.35
-13440000 -19.72
-13720000 -10.57
-14120000 -4.16
-14520000 -5.76
-14800000 -10.03
-14890000 -90.06
-15020000 -94.63
-15080000 -88.9
-15110000 -45.93
-15250000 -13.27
-15310000 -7
-15520000 -3.91
-15770000 -8.31
-15830000 -16.01
-15920000 -101.45
-15980000 -105.9
-16090000 -105.5
-16130000 -96.52
-16180000 -57.78
-16220000 -40.35
-16240000 -24.66
-16320000 -16.13
-16430000 -11.39
-16600000 -8.84
-16770000 -9.96
-16870000 -13.88
-16940000 -24.83
-17010000 -30.26
-17130000 -31.81
-17400000 -28.41
-17740000 -26.44
-18070000 -28.68
-18610000 -40.51
-19270000 -60.04
-19830000 -79.45
-20010000 -82.96
-20140000 -80.18
-20250000 -72.84
-20330000 -36.49
-20410000 -29.91
-20600000 -26.5
-20770000 -30.77
-20820000 -38.03
-20950000 -44.57
-21100000 -36.49
-21290000 -28.75
-21690000 -18.9
-22060000 -13.92
-22440000 -13.05
-22880000 -18.04
-23180000 -25.81
-23350000 -42.97
-23440000 -102.1
-23500000 -112.08
-23650000 -113.86
-23760000 -107.61
-23850000 -75.69
-23860000 -66.28
-24050000 -61.88
-24250000 -62.89
-24380000 -71.46
-24450000 -85.77
-24450000 -93.78
-24680000 -99.78
-24890000 -92.9
-25060000 -77.77
-25240000 -69.9
-25520000 -66.28
-25800000 -66.33
-26040000 -70.71
-26260000 -80.18
-26550000 -110.44
-26640000 -115.65
-26840000 -116.88
-26990000 -113.13
-27140000 -89.01
-27680000 -85.07
-28290000 -90.66
-28800000 -109.45
-28930000 -126.68
-28990000 -137.08
-29230000 -144.04
-29500000 -146.13
-29930000 -136
-29930000 -112.08
-30110000 0.88
-30160000 -15.42
-30370000 20.01
-30590000 30.18
-30840000 31.67
-31020000 28.54
-31220000 26.28
-31360000 31.72
-31800000 45.1
-32140000 49.13
-32460000 49.16
-32770000 45.51
-33080000 32.12
-33120000 13.81
-33290000 -36.03
-33370000 -44.5
-33570000 -43.68
-33670000 -33.75
-33720000 -9.4
-33770000 0.32
-33880000 4.17
-34040000 2.37
-34080000 -4.9
-34100000 -11.19
-34190000 -15.44
-34280000 -14.4
-34360000 -8.25
-34720000 -4.4
-35020000 -10.51
-35080000 -17.34
-35450000 -22.26
-35910000 -17.57
-36230000 -13.84
-36570000 -18.89
-36670000 -27.13
-36800000 -45.13
-37230000 -52.57
-37370000 11.6
-37570000 23.47
-37680000 27.89
-37990000 28.81
-38400000 24.84
-38740000 26.18
-38960000 30.37
-39040000 39.99
-39340000 45.24
-39650000 44.87
-39850000 33.58
-40100000 4.85
-40290000 -3.09
-40680000 -7.48
-41010000 -7.42
-41360000 -0.66
-41640000 21.38
-41750000 27.64
-42080000 30.83
-42420000 27.52
-42650000 25.1
-42920000 26.89
-43220000 39.72
-43540000 53.41
-43950000 61.34
-44550000 63.71
-44980000 58.43
-45140000 53.09
-45320000 47.21
-45540000 44.68
-45950000 49.35
-46440000 60.51
-46710000 65.87
-47180000 67.06
-47390000 63.99
-47570000 56.91
-47620000 22.04
-47810000 14.42
-48070000 13.39
-48280000 21.79
-48330000 35.96
-48560000 38.96
-48750000 38.29
-48860000 31.66
-49160000 -67.11
-49300000 -75.46
-49540000 -63.81
-49560000 -54.83
-49760000 39.97
-49830000 48.4
-49890000 51.73
-50020000 52.99
-50120000 48.19
-50330000 54.97
-50410000 59.18
-50620000 55.78
-50810000 60.19
-51050000 63.84
-51350000 65
-51520000 57.72
-51570000 36.93
-51780000 29.54
-52040000 32.97
-52270000 61.83
-52310000 67.88
-52400000 70.02
-52480000 65.56
-52520000 59.92
-52600000 59.14
-52670000 64.43
-52920000 73.01
-53030000 70.48
-53150000 65.03
-53240000 61.86
-53470000 64.85
-54040000 66.94
-54430000 62.78
-54660000 13.38
-54860000 7.19
-55110000 10.51
-55260000 50.11
-55410000 40.23
-55430000 17.71
-55560000 -13.06
-55640000 -16.32
-55700000 -8.43
-55700000 25.56
-55830000 30.5
-55890000 23.67
-55890000 -75.18
-55900000 -74.54
-55970000 26.65
-56190000 37.31
-56480000 44.5
-56790000 46.26
-57150000 45.85
-57300000 43
-57650000 30.03
-58660000 -76.52
-58710000 -86.06
-58920000 -90.98
-59150000 -81.84
-59220000 1.07
-59270000 26.37
-59340000 31.52
-59410000 32.12
-59470000 25.7
-59540000 7.03
-59620000 2.11
-59690000 3.91
-59750000 19.69
-59860000 33.51
-60110000 45.01
-60410000 51.51
-60770000 50.74
-61120000 46.94
-61410000 44.24
-61690000 46.31
-62030000 53.88
-62500000 51.39
-62570000 52.2
-62640000 53.56
-62710000 55.46
-62790000 56.27
-62860000 57.36
-62930000 57.96
-63000000 57.96
-63070000 59.86
-63140000 59.86
-63210000 59.86
-63290000 59.86
-63360000 59.86
-63430000 59.86
-63500000 59.86
-63570000 59.86
-63640000 59.86
-63710000 59.86
-63790000 59.86
-63860000 59.86
-63930000 59.86
-64000000 59.86
-64070000 59.86
-64140000 59.86
-64210000 59.86
-64290000 59.86
-64360000 59.86
-64430000 59.96
-64500000 59.96
-64570000 59.96
-64640000 59.96
-64710000 58.06
-64790000 54.26
-64860000 50.46
-64930000 46.66
-65000000 42.86
-65100000 40.33
-65200000 39.06
-65300000 39.16
-65400000 41.06
-65500000 41.06
-65550000 42.96
-65600000 44.86
-65650000 47.71
-65700000 48.66
-65750000 48.66
-65800000 44.86
-65850000 6.89
-65900000 -25.24
-65950000 -27.14
-66000000 6.96
-66180000 41.06
-66350000 48.66
-66530000 52.46
-66710000 56.26
-66880000 58.16
-67060000 60.06
-67240000 61.96
-67410000 63.86
-67590000 65.76
-67770000 67.66
-67940000 67.66
-68120000 67.66
-68300000 67.66
-68470000 67.66
-68650000 67.66
-68830000 67.66
-69000000 65.76
-69180000 63.86
-69360000 63.86
-69530000 61.96
-69710000 60.16
-69890000 56.36
-70060000 53.19
-70240000 49.24
-70420000 42.43
-70590000 30.43
-70770000 22.26
-70950000 22.26
-71120000 33.66
-71300000 44.01
-71390000 51.61
-71480000 58.26
-71570000 62.06
-71660000 65.86
-71750000 67.76
-71840000 71.56
-71930000 73.46
-72020000 75.36
-72110000 77.26
-72200000 79.16
-72290000 79.16
-72380000 79.16
-72470000 81.06
-72560000 81.06
-72650000 81.06
-72740000 82.57
-72830000 82.64
-72920000 82.66
-73010000 82.66
-73100000 82.66
-73190000 82.66
-73280000 82.66
-73370000 82.39
-73460000 80.79
-73550000 80.85
-73640000 78.42
-73730000 75.7
-73820000 75.12
-73910000 75.07
-74000000 73.16
-74100000 69.26
-74190000 66.89
-74290000 62.61
-74380000 56.34
-74480000 49.02
-74570000 44.36
-74670000 42.46
-74760000 42.46
-74860000 42.46
-74950000 44.36
-75050000 51.06
-75140000 59.66
-75240000 64.46
-75330000 71.16
-75430000 74.96
-75520000 78.76
-75620000 82.66
-75710000 86.46
-75810000 89.31
-75900000 90.26
-76000000 90.26
-76090000 90.26
-76190000 90.26
-76280000 89.5
-76380000 87.22
-76470000 85.96
-76570000 84.46
